STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,TIME_PERIOD,OBS_VALUE,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,UNIT_MEASURE_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GMB,WB_WDI_SH_STA_SUIC_MA_P5,M,2019,6.99,"Gambia, The","Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GEO,WB_WDI_SH_STA_SUIC_MA_P5,M,2019,13.39,Georgia,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CUB,WB_WDI_SH_STA_SUIC_MA_P5,M,2019,22.85,Cuba,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CYP,WB_WDI_SH_STA_SUIC_MA_P5,M,2019,8.07,Cyprus,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CZE,WB_WDI_SH_STA_SUIC_MA_P5,M,2019,19.8,Czechia,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DNK,WB_WDI_SH_STA_SUIC_MA_P5,M,2019,16.47,Denmark,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DJI,WB_WDI_SH_STA_SUIC_MA_P5,M,2019,9.48,Djibouti,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DOM,WB_WDI_SH_STA_SUIC_MA_P5,M,2019,9.72,Dominican Republic,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECU,WB_WDI_SH_STA_SUIC_MA_P5,M,2019,13.58,Ecuador,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EGY,WB_WDI_SH_STA_SUIC_MA_P5,M,2019,1.36,"Egypt, Arab Rep.","Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLV,WB_WDI_SH_STA_SUIC_MA_P5,M,2019,12.79,El Salvador,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNQ,WB_WDI_SH_STA_SUIC_MA_P5,M,2019,10.75,Equatorial Guinea,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NER,WB_WDI_SH_STA_SUIC_MA_P5,M,2018,6.01,Niger,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NGA,WB_WDI_SH_STA_SUIC_MA_P5,M,2018,7.42,Nigeria,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MKD,WB_WDI_SH_STA_SUIC_MA_P5,M,2018,8.55,North Macedonia,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NOR,WB_WDI_SH_STA_SUIC_MA_P5,M,2018,18.37,Norway,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,OMN,WB_WDI_SH_STA_SUIC_MA_P5,M,2018,2.97,Oman,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAK,WB_WDI_SH_STA_SUIC_MA_P5,M,2018,8.91,Pakistan,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAN,WB_WDI_SH_STA_SUIC_MA_P5,M,2018,4.81,Panama,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PNG,WB_WDI_SH_STA_SUIC_MA_P5,M,2018,2.31,Papua New Guinea,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRY,WB_WDI_SH_STA_SUIC_MA_P5,M,2018,10.75,Paraguay,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BDI,WB_WDI_SH_STA_SUIC_MA_P5,M,2005,11.66,Burundi,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CPV,WB_WDI_SH_STA_SUIC_MA_P5,M,2005,21.85,Cabo Verde,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KHM,WB_WDI_SH_STA_SUIC_MA_P5,M,2005,5.44,Cambodia,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CMR,WB_WDI_SH_STA_SUIC_MA_P5,M,2005,12.39,Cameroon,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CAN,WB_WDI_SH_STA_SUIC_MA_P5,M,2005,19.32,Canada,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CAF,WB_WDI_SH_STA_SUIC_MA_P5,M,2005,18.05,Central African Republic,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TCD,WB_WDI_SH_STA_SUIC_MA_P5,M,2005,7.48,Chad,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHL,WB_WDI_SH_STA_SUIC_MA_P5,M,2005,16.33,Chile,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHN,WB_WDI_SH_STA_SUIC_MA_P5,M,2005,15.04,China,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COL,WB_WDI_SH_STA_SUIC_MA_P5,M,2005,6.46,Colombia,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COM,WB_WDI_SH_STA_SUIC_MA_P5,M,2005,7.26,Comoros,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LTU,WB_WDI_SH_STA_SUIC_MA_P5,M,2010,66.09,Lithuania,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LUX,WB_WDI_SH_STA_SUIC_MA_P5,M,2010,16.96,Luxembourg,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDG,WB_WDI_SH_STA_SUIC_MA_P5,M,2010,8.41,Madagascar,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MWI,WB_WDI_SH_STA_SUIC_MA_P5,M,2010,11.0,Malawi,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MYS,WB_WDI_SH_STA_SUIC_MA_P5,M,2010,6.55,Malaysia,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDV,WB_WDI_SH_STA_SUIC_MA_P5,M,2010,4.33,Maldives,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLI,WB_WDI_SH_STA_SUIC_MA_P5,M,2010,5.58,Mali,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLT,WB_WDI_SH_STA_SUIC_MA_P5,M,2010,13.68,Malta,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MRT,WB_WDI_SH_STA_SUIC_MA_P5,M,2010,3.63,Mauritania,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MUS,WB_WDI_SH_STA_SUIC_MA_P5,M,2010,12.6,Mauritius,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRA,WB_WDI_SH_STA_SUIC_MA_P5,M,2007,26.12,France,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GAB,WB_WDI_SH_STA_SUIC_MA_P5,M,2007,13.93,Gabon,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GMB,WB_WDI_SH_STA_SUIC_MA_P5,M,2007,6.59,"Gambia, The","Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GEO,WB_WDI_SH_STA_SUIC_MA_P5,M,2007,4.43,Georgia,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DEU,WB_WDI_SH_STA_SUIC_MA_P5,M,2007,18.79,Germany,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GHA,WB_WDI_SH_STA_SUIC_MA_P5,M,2007,7.48,Ghana,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRC,WB_WDI_SH_STA_SUIC_MA_P5,M,2007,4.82,Greece,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRD,WB_WDI_SH_STA_SUIC_MA_P5,M,2007,3.84,Grenada,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GTM,WB_WDI_SH_STA_SUIC_MA_P5,M,2007,10.77,Guatemala,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GIN,WB_WDI_SH_STA_SUIC_MA_P5,M,2007,6.15,Guinea,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IND,WB_WDI_SH_STA_SUIC_MA_P5,M,2021,13.8,India,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDN,WB_WDI_SH_STA_SUIC_MA_P5,M,2021,1.49,Indonesia,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRN,WB_WDI_SH_STA_SUIC_MA_P5,M,2021,5.77,"Iran, Islamic Rep.","Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRQ,WB_WDI_SH_STA_SUIC_MA_P5,M,2021,4.42,Iraq,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRL,WB_WDI_SH_STA_SUIC_MA_P5,M,2021,12.59,Ireland,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISR,WB_WDI_SH_STA_SUIC_MA_P5,M,2021,6.31,Israel,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ITA,WB_WDI_SH_STA_SUIC_MA_P5,M,2021,10.52,Italy,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JAM,WB_WDI_SH_STA_SUIC_MA_P5,M,2021,2.99,Jamaica,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JPN,WB_WDI_SH_STA_SUIC_MA_P5,M,2021,23.6,Japan,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JOR,WB_WDI_SH_STA_SUIC_MA_P5,M,2021,0.9,Jordan,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KAZ,WB_WDI_SH_STA_SUIC_MA_P5,M,2021,24.4,Kazakhstan,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NGA,WB_WDI_SH_STA_SUIC_MA_P5,M,2007,8.54,Nigeria,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MKD,WB_WDI_SH_STA_SUIC_MA_P5,M,2007,10.55,North Macedonia,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NOR,WB_WDI_SH_STA_SUIC_MA_P5,M,2007,14.69,Norway,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,OMN,WB_WDI_SH_STA_SUIC_MA_P5,M,2007,2.74,Oman,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAK,WB_WDI_SH_STA_SUIC_MA_P5,M,2007,9.84,Pakistan,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAN,WB_WDI_SH_STA_SUIC_MA_P5,M,2007,8.39,Panama,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PNG,WB_WDI_SH_STA_SUIC_MA_P5,M,2007,1.88,Papua New Guinea,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRY,WB_WDI_SH_STA_SUIC_MA_P5,M,2007,5.71,Paraguay,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PER,WB_WDI_SH_STA_SUIC_MA_P5,M,2007,2.02,Peru,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PHL,WB_WDI_SH_STA_SUIC_MA_P5,M,2007,3.59,Philippines,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COM,WB_WDI_SH_STA_SUIC_MA_P5,M,2003,7.65,Comoros,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COD,WB_WDI_SH_STA_SUIC_MA_P5,M,2003,12.13,"Congo, Dem. Rep.","Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COG,WB_WDI_SH_STA_SUIC_MA_P5,M,2003,12.92,"Congo, Rep.","Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CRI,WB_WDI_SH_STA_SUIC_MA_P5,M,2003,12.24,Costa Rica,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CIV,WB_WDI_SH_STA_SUIC_MA_P5,M,2003,9.65,Côte d’Ivoire,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HRV,WB_WDI_SH_STA_SUIC_MA_P5,M,2003,31.75,Croatia,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CUB,WB_WDI_SH_STA_SUIC_MA_P5,M,2003,20.72,Cuba,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CYP,WB_WDI_SH_STA_SUIC_MA_P5,M,2003,2.86,Cyprus,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CZE,WB_WDI_SH_STA_SUIC_MA_P5,M,2003,27.75,Czechia,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DNK,WB_WDI_SH_STA_SUIC_MA_P5,M,2003,19.81,Denmark,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DJI,WB_WDI_SH_STA_SUIC_MA_P5,M,2003,6.65,Djibouti,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DOM,WB_WDI_SH_STA_SUIC_MA_P5,M,2003,6.32,Dominican Republic,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDG,WB_WDI_SH_STA_SUIC_MA_P5,M,2011,8.44,Madagascar,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MWI,WB_WDI_SH_STA_SUIC_MA_P5,M,2011,10.93,Malawi,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MYS,WB_WDI_SH_STA_SUIC_MA_P5,M,2011,6.54,Malaysia,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDV,WB_WDI_SH_STA_SUIC_MA_P5,M,2011,4.31,Maldives,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLI,WB_WDI_SH_STA_SUIC_MA_P5,M,2011,5.57,Mali,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLT,WB_WDI_SH_STA_SUIC_MA_P5,M,2011,12.03,Malta,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MRT,WB_WDI_SH_STA_SUIC_MA_P5,M,2011,3.69,Mauritania,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MUS,WB_WDI_SH_STA_SUIC_MA_P5,M,2011,15.18,Mauritius,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MEX,WB_WDI_SH_STA_SUIC_MA_P5,M,2011,8.56,Mexico,"Suicide mortality rate, male (per 100,000 male population)",Male,All age ranges or no breakdown by age,Per 100 000 men
